,From,To,Product_ID,Demand,trfQty
2761,Bali-WH18,Bali-WH11,PROD1091,408,28
2762,Bali-WH18,Bali-WH17,PROD1091,225,217
2763,Surabaya-WH19,Bali-WH11,PROD1091,408,11
2764,Surabaya-WH19,Jakarta-WH12,PROD1091,546,316
2765,Surabaya-WH19,Jakarta-WH13,PROD1091,676,51
2766,Surabaya-WH20,Surabaya-WH10,PROD1091,624,28
2767,Supplier,Jakarta-WH2,PROD1091,750,631
2768,Supplier,Jakarta-WH7,PROD1091,696,696
2769,Supplier,Surabaya-WH8,PROD1091,375,375
2770,Supplier,Surabaya-WH19,PROD1091,638,638
2771,Bandung-WH3,Bandung-WH6,PROD1053,552,55
2772,Bandung-WH3,Bandung-WH9,PROD1053,350,37
2773,Bandung-WH3,Bandung-WH16,PROD1053,375,220
2774,Surabaya-WH4,Surabaya-WH10,PROD1053,425,30
2775,Surabaya-WH4,Surabaya-WH19,PROD1053,648,170
2776,Surabaya-WH4,Surabaya-WH20,PROD1053,475,96
2777,Jakarta-WH5,Jakarta-WH14,PROD1053,425,227
2778,Jakarta-WH5,Surabaya-WH20,PROD1053,475,120
2779,Jakarta-WH7,Jakarta-WH2,PROD1053,390,7
2780,Jakarta-WH7,Bandung-WH16,PROD1053,375,1
2781,Jakarta-WH7,Surabaya-WH19,PROD1053,648,171
2782,Bali-WH11,Surabaya-WH1,PROD1053,780,190
2783,Bali-WH11,Surabaya-WH15,PROD1053,575,7
2784,Jakarta-WH12,Surabaya-WH15,PROD1053,575,183
2785,Jakarta-WH13,Surabaya-WH1,PROD1053,780,355
2786,Jakarta-WH13,Surabaya-WH10,PROD1053,425,144
2787,Bali-WH17,Surabaya-WH20,PROD1053,475,214
2788,Bali-WH18,Surabaya-WH8,PROD1053,392,18
2789,Bali-WH18,Surabaya-WH10,PROD1053,425,31
2790,Supplier,Surabaya-WH1,PROD1053,780,134
2791,Supplier,Surabaya-WH4,PROD1053,500,500
2792,Supplier,Jakarta-WH5,PROD1053,756,756
2793,Supplier,Jakarta-WH7,PROD1053,696,696
2794,Supplier,Jakarta-WH13,PROD1053,234,234
2795,Supplier,Bali-WH17,PROD1053,125,125
2796,Jakarta-WH2,Surabaya-WH1,PROD1100,700,115
2797,Bandung-WH3,Surabaya-WH1,PROD1100,700,169
2798,Bandung-WH3,Bandung-WH6,PROD1100,667,198
2799,Jakarta-WH5,Surabaya-WH15,PROD1100,550,116
2800,Jakarta-WH7,Surabaya-WH1,PROD1100,700,57
2801,Jakarta-WH7,Jakarta-WH14,PROD1100,624,213
2802,Jakarta-WH7,Surabaya-WH19,PROD1100,300,148
2803,Bandung-WH9,Surabaya-WH4,PROD1100,175,62
2804,Bandung-WH9,Bandung-WH6,PROD1100,667,113
2805,Surabaya-WH10,Surabaya-WH1,PROD1100,700,332
2806,Surabaya-WH10,Surabaya-WH8,PROD1100,840,34
2807,Bali-WH11,Surabaya-WH15,PROD1100,550,125
2808,Jakarta-WH12,Jakarta-WH14,PROD1100,624,200
2809,Jakarta-WH13,Jakarta-WH14,PROD1100,624,8
2810,Bandung-WH16,Bandung-WH6,PROD1100,667,68
2811,Bandung-WH16,Surabaya-WH15,PROD1100,550,291
2812,Bali-WH17,Surabaya-WH4,PROD1100,175,110
2813,Bali-WH17,Bali-WH18,PROD1100,275,143
2814,Bali-WH17,Surabaya-WH20,PROD1100,240,56
2815,Supplier,Jakarta-WH2,PROD1100,120,120
2816,Supplier,Bandung-WH3,PROD1100,437,437
2817,Supplier,Jakarta-WH5,PROD1100,175,175
2818,Supplier,Jakarta-WH7,PROD1100,725,725
2819,Supplier,Surabaya-WH8,PROD1100,840,573
2820,Supplier,Surabaya-WH10,PROD1100,672,672
2821,Supplier,Bali-WH11,PROD1100,225,225
2822,Supplier,Bandung-WH16,PROD1100,414,414
2823,Supplier,Bali-WH17,PROD1100,624,624
2824,Surabaya-WH1,Surabaya-WH10,PROD1131,336,38
2825,Bandung-WH3,Jakarta-WH5,PROD1131,667,86
2826,Bandung-WH3,Jakarta-WH13,PROD1131,288,111
2827,Bandung-WH3,Bandung-WH16,PROD1131,476,192
2828,Bandung-WH6,Jakarta-WH2,PROD1131,480,140
2829,Surabaya-WH8,Jakarta-WH2,PROD1131,480,299
2830,Surabaya-WH8,Surabaya-WH4,PROD1131,572,26
2831,Surabaya-WH8,Jakarta-WH5,PROD1131,667,116
2832,Bandung-WH9,Jakarta-WH7,PROD1131,324,47
2833,Jakarta-WH12,Jakarta-WH5,PROD1131,667,333
2834,Jakarta-WH14,Jakarta-WH13,PROD1131,288,64
2835,Surabaya-WH15,Jakarta-WH7,PROD1131,324,153
2836,Surabaya-WH15,Surabaya-WH10,PROD1131,336,154
2837,Surabaya-WH15,Jakarta-WH13,PROD1131,288,3
2838,Bali-WH17,Bali-WH11,PROD1131,528,175
2839,Bali-WH17,Bandung-WH16,PROD1131,476,163
2840,Bali-WH18,Bali-WH11,PROD1131,528,197
2841,Surabaya-WH19,Jakarta-WH5,PROD1131,667,44
2842,Surabaya-WH20,Jakarta-WH5,PROD1131,667,12
2843,Supplier,Surabaya-WH1,PROD1131,414,414
2844,Supplier,Bandung-WH3,PROD1131,364,364
2845,Supplier,Surabaya-WH4,PROD1131,572,65
2846,Supplier,Bandung-WH6,PROD1131,720,720
2847,Supplier,Surabaya-WH8,PROD1131,132,132
2848,Supplier,Surabaya-WH15,PROD1131,550,550
2849,Supplier,Bali-WH17,PROD1131,500,500
2850,Supplier,Bali-WH18,PROD1131,450,450
2851,Supplier,Surabaya-WH19,PROD1131,500,500
2852,Supplier,Surabaya-WH20,PROD1131,696,696
2853,Surabaya-WH1,Bandung-WH9,PROD1021,621,143
2854,Jakarta-WH2,Jakarta-WH5,PROD1021,600,139
2855,Jakarta-WH2,Jakarta-WH7,PROD1021,480,199
2856,Bandung-WH3,Bandung-WH6,PROD1021,416,157
2857,Bandung-WH3,Bandung-WH9,PROD1021,621,17
2858,Bandung-WH3,Bandung-WH16,PROD1021,400,121
2859,Surabaya-WH4,Surabaya-WH15,PROD1021,520,71
2860,Surabaya-WH4,Surabaya-WH20,PROD1021,528,19
2861,Surabaya-WH10,Jakarta-WH5,PROD1021,600,17
2862,Surabaya-WH10,Surabaya-WH8,PROD1021,184,35
2863,Surabaya-WH10,Bali-WH11,PROD1021,72,34
2864,Surabaya-WH10,Bandung-WH16,PROD1021,400,108
2865,Surabaya-WH10,Surabaya-WH19,PROD1021,264,95
2866,Surabaya-WH10,Surabaya-WH20,PROD1021,528,63
2867,Jakarta-WH12,Jakarta-WH5,PROD1021,600,273
2868,Jakarta-WH14,Jakarta-WH5,PROD1021,600,59
2869,Jakarta-WH14,Jakarta-WH13,PROD1021,425,50
2870,Bali-WH18,Bali-WH11,PROD1021,72,4
2871,Bali-WH18,Bali-WH17,PROD1021,676,231
2872,Supplier,Jakarta-WH2,PROD1021,96,96
2873,Supplier,Surabaya-WH10,PROD1021,486,418
2874,Surabaya-WH1,Surabaya-WH8,PROD1056,675,84
2875,Jakarta-WH2,Jakarta-WH13,PROD1056,600,225
2876,Jakarta-WH5,Bandung-WH3,PROD1056,242,98
2877,Jakarta-WH5,Surabaya-WH8,PROD1056,675,183
2878,Jakarta-WH5,Jakarta-WH13,PROD1056,600,145
2879,Bandung-WH6,Bandung-WH3,PROD1056,242,73
2880,Bandung-WH6,Bandung-WH9,PROD1056,450,131
2881,Bandung-WH6,Bandung-WH16,PROD1056,208,66
2882,Jakarta-WH7,Surabaya-WH4,PROD1056,506,95
2883,Jakarta-WH7,Jakarta-WH12,PROD1056,650,191
2884,Bali-WH11,Surabaya-WH10,PROD1056,690,33
2885,Jakarta-WH14,Surabaya-WH10,PROD1056,690,236
2886,Surabaya-WH15,Surabaya-WH8,PROD1056,675,47
2887,Bali-WH17,Surabaya-WH4,PROD1056,506,215
2888,Bali-WH17,Bali-WH18,PROD1056,480,143
2889,Surabaya-WH19,Surabaya-WH10,PROD1056,690,262
2890,Surabaya-WH20,Surabaya-WH4,PROD1056,506,94
2891,Surabaya-WH20,Surabaya-WH8,PROD1056,675,95
2892,Surabaya-WH20,Surabaya-WH10,PROD1056,690,101
2893,Supplier,Surabaya-WH1,PROD1056,475,475
2894,Supplier,Jakarta-WH2,PROD1056,375,375
2895,Supplier,Jakarta-WH5,PROD1056,408,408
2896,Supplier,Bandung-WH6,PROD1056,480,480
2897,Supplier,Jakarta-WH7,PROD1056,425,425
2898,Supplier,Bandung-WH9,PROD1056,450,89
2899,Supplier,Jakarta-WH14,PROD1056,144,144
2900,Supplier,Surabaya-WH15,PROD1056,375,375
2901,Supplier,Bali-WH17,PROD1056,350,350
2902,Jakarta-WH2,Surabaya-WH1,PROD1137,506,103
2903,Jakarta-WH2,Jakarta-WH7,PROD1137,360,42
2904,Jakarta-WH2,Surabaya-WH8,PROD1137,625,119
2905,Bandung-WH3,Bandung-WH6,PROD1137,325,161
2906,Bandung-WH3,Surabaya-WH8,PROD1137,625,213
2907,Bandung-WH3,Bandung-WH16,PROD1137,650,100
2908,Surabaya-WH4,Surabaya-WH10,PROD1137,754,9
2909,Surabaya-WH4,Surabaya-WH20,PROD1137,528,461
2910,Jakarta-WH5,Jakarta-WH7,PROD1137,360,191
2911,Jakarta-WH5,Surabaya-WH10,PROD1137,754,18
2912,Jakarta-WH5,Jakarta-WH13,PROD1137,525,262
2913,Bandung-WH9,Surabaya-WH1,PROD1137,506,167
2914,Jakarta-WH12,Surabaya-WH1,PROD1137,506,132
2915,Jakarta-WH14,Surabaya-WH8,PROD1137,625,53
2916,Jakarta-WH14,Surabaya-WH19,PROD1137,486,158
2917,Surabaya-WH15,Surabaya-WH10,PROD1137,754,230
2918,Bali-WH18,Surabaya-WH8,PROD1137,625,200
2919,Bali-WH18,Bali-WH11,PROD1137,299,178
2920,Bali-WH18,Bali-WH17,PROD1137,52,39
2921,Supplier,Jakarta-WH2,PROD1137,700,700
2922,Supplier,Bandung-WH3,PROD1137,69,69
2923,Supplier,Surabaya-WH4,PROD1137,48,48
2924,Supplier,Jakarta-WH5,PROD1137,336,336
2925,Supplier,Jakarta-WH14,PROD1137,625,625
2926,Supplier,Surabaya-WH15,PROD1137,437,437
2927,Supplier,Bandung-WH16,PROD1137,650,169
2928,Supplier,Bali-WH18,PROD1137,480,480
2929,Bandung-WH3,Bandung-WH9,PROD1076,672,41
2930,Bandung-WH3,Jakarta-WH12,PROD1076,650,96
2931,Surabaya-WH4,Surabaya-WH1,PROD1076,480,192
2932,Surabaya-WH4,Surabaya-WH8,PROD1076,616,152
2933,Jakarta-WH5,Jakarta-WH2,PROD1076,598,174
2934,Bandung-WH6,Bandung-WH9,PROD1076,672,347
2935,Jakarta-WH7,Jakarta-WH2,PROD1076,598,100
2936,Surabaya-WH10,Surabaya-WH19,PROD1076,600,114
2937,Bali-WH11,Bandung-WH9,PROD1076,672,135
2938,Bali-WH11,Bali-WH17,PROD1076,120,92
2939,Bali-WH11,Surabaya-WH19,PROD1076,600,217
2940,Jakarta-WH13,Jakarta-WH2,PROD1076,598,125
2941,Jakarta-WH13,Jakarta-WH12,PROD1076,650,306
2942,Jakarta-WH14,Jakarta-WH2,PROD1076,598,126
2943,Bandung-WH16,Bandung-WH9,PROD1076,672,19
2944,Bali-WH18,Surabaya-WH8,PROD1076,616,311
2945,Bali-WH18,Bandung-WH9,PROD1076,672,106
2946,Surabaya-WH20,Surabaya-WH8,PROD1076,616,98
2947,Surabaya-WH20,Surabaya-WH15,PROD1076,175,153
2948,Supplier,Bandung-WH3,PROD1076,150,150
2949,Supplier,Surabaya-WH4,PROD1076,50,50
2950,Supplier,Jakarta-WH5,PROD1076,650,650
2951,Supplier,Bandung-WH6,PROD1076,375,375
2952,Supplier,Jakarta-WH7,PROD1076,480,480
2953,Supplier,Bali-WH11,PROD1076,48,48
2954,Supplier,Jakarta-WH13,PROD1076,286,286
2955,Supplier,Bali-WH18,PROD1076,225,225
2956,Supplier,Surabaya-WH20,PROD1076,504,493
2957,Jakarta-WH5,Bandung-WH9,PROD1013,390,82
2958,Jakarta-WH7,Jakarta-WH13,PROD1013,550,223
2959,Surabaya-WH8,Surabaya-WH4,PROD1013,456,103
2960,Surabaya-WH8,Bali-WH11,PROD1013,546,193
2961,Surabaya-WH10,Bali-WH18,PROD1013,400,85
2962,Jakarta-WH12,Jakarta-WH2,PROD1013,324,193
2963,Jakarta-WH12,Bandung-WH3,PROD1013,336,231
2964,Jakarta-WH12,Jakarta-WH13,PROD1013,550,6
2965,Jakarta-WH12,Jakarta-WH14,PROD1013,336,46
2966,Bandung-WH16,Bandung-WH3,PROD1013,336,6
2967,Bandung-WH16,Bandung-WH6,PROD1013,336,101
2968,Bandung-WH16,Bandung-WH9,PROD1013,390,211
2969,Bandung-WH16,Bali-WH18,PROD1013,400,7
2970,Bali-WH17,Bali-WH11,PROD1013,546,33
2971,Surabaya-WH19,Surabaya-WH1,PROD1013,475,98
2972,Surabaya-WH19,Bali-WH11,PROD1013,546,118
2973,Surabaya-WH19,Bali-WH18,PROD1013,400,262
2974,Surabaya-WH20,Surabaya-WH4,PROD1013,456,108
2975,Surabaya-WH20,Surabaya-WH15,PROD1013,676,239
2976,Supplier,Surabaya-WH8,PROD1013,550,550
2977,Supplier,Jakarta-WH12,PROD1013,650,650
2978,Supplier,Jakarta-WH14,PROD1013,336,199
2979,Supplier,Bandung-WH16,PROD1013,345,345
2980,Supplier,Surabaya-WH19,PROD1013,500,500
2981,Jakarta-WH2,Jakarta-WH12,PROD1042,528,33
2982,Jakarta-WH2,Jakarta-WH13,PROD1042,468,101
2983,Jakarta-WH5,Jakarta-WH12,PROD1042,528,147
2984,Bandung-WH6,Bandung-WH3,PROD1042,600,154
2985,Bandung-WH6,Jakarta-WH12,PROD1042,528,227
2986,Jakarta-WH7,Jakarta-WH13,PROD1042,468,74
2987,Surabaya-WH8,Surabaya-WH1,PROD1042,175,26
2988,Surabaya-WH8,Surabaya-WH4,PROD1042,483,215
2989,Jakarta-WH14,Jakarta-WH12,PROD1042,528,44
2990,Surabaya-WH15,Surabaya-WH4,PROD1042,483,205
2991,Bandung-WH16,Bandung-WH3,PROD1042,600,141
2992,Bali-WH17,Surabaya-WH1,PROD1042,175,10
2993,Bali-WH17,Bandung-WH9,PROD1042,506,437
2994,Bali-WH18,Surabaya-WH1,PROD1042,175,69
2995,Bali-WH18,Bandung-WH3,PROD1042,600,65
2996,Bali-WH18,Surabaya-WH10,PROD1042,275,117
2997,Bali-WH18,Bali-WH11,PROD1042,240,55
2998,Surabaya-WH19,Surabaya-WH4,PROD1042,483,31
2999,Surabaya-WH20,Surabaya-WH10,PROD1042,275,157
3000,Supplier,Jakarta-WH2,PROD1042,253,253
3001,Supplier,Bandung-WH6,PROD1042,264,264
3002,Supplier,Jakarta-WH12,PROD1042,528,15
3003,Supplier,Jakarta-WH14,PROD1042,375,375
3004,Supplier,Bandung-WH16,PROD1042,700,700
3005,Supplier,Bali-WH17,PROD1042,338,338
3006,Supplier,Bali-WH18,PROD1042,125,125
3007,Supplier,Surabaya-WH19,PROD1042,300,300
3008,Jakarta-WH5,Bandung-WH3,PROD1084,725,45
3009,Jakarta-WH5,Bandung-WH9,PROD1084,572,91
3010,Jakarta-WH5,Jakarta-WH13,PROD1084,567,116
3011,Jakarta-WH5,Jakarta-WH14,PROD1084,660,141
3012,Bandung-WH6,Bandung-WH9,PROD1084,572,138
3013,Surabaya-WH8,Surabaya-WH1,PROD1084,325,20
3014,Surabaya-WH10,Surabaya-WH1,PROD1084,325,149
3015,Surabaya-WH10,Bandung-WH3,PROD1084,725,7
3016,Surabaya-WH10,Bandung-WH16,PROD1084,600,49
3017,Surabaya-WH10,Surabaya-WH19,PROD1084,156,154
3018,Bali-WH11,Bandung-WH16,PROD1084,600,380
3019,Jakarta-WH12,Jakarta-WH2,PROD1084,120,78
3020,Jakarta-WH12,Jakarta-WH7,PROD1084,700,281
3021,Jakarta-WH12,Jakarta-WH14,PROD1084,660,106
3022,Surabaya-WH15,Surabaya-WH4,PROD1084,378,196
3023,Bali-WH17,Bandung-WH3,PROD1084,725,13
3024,Bali-WH18,Bandung-WH3,PROD1084,725,25
3025,Surabaya-WH20,Bandung-WH3,PROD1084,725,350
3026,Surabaya-WH20,Surabaya-WH4,PROD1084,378,19
3027,Supplier,Jakarta-WH5,PROD1084,275,275
3028,Supplier,Bandung-WH6,PROD1084,725,725
3029,Supplier,Surabaya-WH8,PROD1084,75,75
3030,Supplier,Surabaya-WH10,PROD1084,25,25
3031,Supplier,Bali-WH11,PROD1084,96,96
3032,Supplier,Jakarta-WH12,PROD1084,192,192
3033,Supplier,Surabaya-WH15,PROD1084,322,59
3034,Supplier,Bali-WH18,PROD1084,552,552
3035,Supplier,Surabaya-WH20,PROD1084,96,96
3036,Jakarta-WH2,Bandung-WH6,PROD1096,78,71
3037,Jakarta-WH2,Jakarta-WH7,PROD1096,575,97
3038,Jakarta-WH2,Bandung-WH9,PROD1096,460,20
3039,Jakarta-WH2,Jakarta-WH14,PROD1096,756,71
3040,Surabaya-WH4,Surabaya-WH1,PROD1096,696,254
3041,Jakarta-WH5,Jakarta-WH7,PROD1096,575,63
3042,Surabaya-WH10,Surabaya-WH1,PROD1096,696,157
3043,Bali-WH11,Surabaya-WH1,PROD1096,696,29
3044,Bali-WH11,Bandung-WH3,PROD1096,500,153
3045,Bali-WH11,Surabaya-WH8,PROD1096,414,13
3046,Bali-WH11,Bandung-WH9,PROD1096,460,70
3047,Bali-WH11,Bali-WH17,PROD1096,144,125
3048,Jakarta-WH12,Jakarta-WH7,PROD1096,575,126
3049,Jakarta-WH13,Jakarta-WH14,PROD1096,756,376
3050,Surabaya-WH15,Surabaya-WH1,PROD1096,696,125
3051,Surabaya-WH15,Surabaya-WH20,PROD1096,456,297
3052,Bandung-WH16,Bandung-WH3,PROD1096,500,323
3053,Bali-WH18,Surabaya-WH20,PROD1096,456,105
3054,Surabaya-WH19,Surabaya-WH1,PROD1096,696,3
3055,Supplier,Surabaya-WH4,PROD1096,336,336
3056,Supplier,Jakarta-WH5,PROD1096,125,125
3057,Supplier,Jakarta-WH13,PROD1096,600,600
3058,Supplier,Jakarta-WH14,PROD1096,756,103
3059,Supplier,Bandung-WH16,PROD1096,150,150
3060,Surabaya-WH1,Bandung-WH6,PROD1105,528,118
3061,Surabaya-WH1,Surabaya-WH10,PROD1105,624,61
3062,Jakarta-WH2,Jakarta-WH13,PROD1105,528,88
3063,Surabaya-WH4,Surabaya-WH10,PROD1105,624,171
3064,Jakarta-WH5,Jakarta-WH13,PROD1105,528,116
3065,Jakarta-WH7,Jakarta-WH13,PROD1105,528,232
3066,Surabaya-WH8,Surabaya-WH10,PROD1105,624,64
3067,Bandung-WH9,Bandung-WH6,PROD1105,528,292
3068,Jakarta-WH12,Bandung-WH3,PROD1105,600,217
3069,Jakarta-WH14,Bandung-WH3,PROD1105,600,15
3070,Jakarta-WH14,Bandung-WH6,PROD1105,528,24
3071,Jakarta-WH14,Jakarta-WH13,PROD1105,528,55
3072,Surabaya-WH15,Surabaya-WH10,PROD1105,624,157
3073,Bandung-WH16,Bandung-WH3,PROD1105,600,34
3074,Bali-WH17,Bandung-WH3,PROD1105,600,188
3075,Bali-WH18,Bandung-WH3,PROD1105,600,110
3076,Bali-WH18,Bali-WH11,PROD1105,312,130
3077,Surabaya-WH19,Surabaya-WH10,PROD1105,624,57
3078,Surabaya-WH20,Surabaya-WH10,PROD1105,624,34
3079,Supplier,Bandung-WH16,PROD1105,648,453
3080,Supplier,Bali-WH17,PROD1105,312,312
3081,Supplier,Bali-WH18,PROD1105,300,300
3082,Supplier,Surabaya-WH19,PROD1105,468,468
3083,Surabaya-WH1,Surabaya-WH15,PROD1088,480,139
3084,Surabaya-WH1,Surabaya-WH20,PROD1088,575,199
3085,Surabaya-WH4,Jakarta-WH7,PROD1088,750,7
3086,Surabaya-WH4,Surabaya-WH19,PROD1088,252,46
3087,Surabaya-WH4,Surabaya-WH20,PROD1088,575,226
3088,Jakarta-WH5,Jakarta-WH7,PROD1088,750,323
3089,Surabaya-WH8,Jakarta-WH14,PROD1088,560,281
3090,Surabaya-WH8,Surabaya-WH15,PROD1088,480,166
3091,Surabaya-WH10,Jakarta-WH13,PROD1088,400,237
3092,Surabaya-WH10,Surabaya-WH15,PROD1088,480,32
3093,Bali-WH11,Bandung-WH6,PROD1088,240,13
3094,Bali-WH11,Bandung-WH16,PROD1088,600,195
3095,Bali-WH11,Surabaya-WH20,PROD1088,575,63
3096,Jakarta-WH12,Jakarta-WH2,PROD1088,675,157
3097,Jakarta-WH12,Jakarta-WH14,PROD1088,560,97
3098,Bali-WH17,Bandung-WH3,PROD1088,475,164
3099,Bali-WH17,Surabaya-WH15,PROD1088,480,2
3100,Bali-WH18,Bandung-WH9,PROD1088,432,139
3101,Bali-WH18,Surabaya-WH19,PROD1088,252,24
3102,Supplier,Jakarta-WH2,PROD1088,675,330
3103,Supplier,Jakarta-WH5,PROD1088,575,575
3104,Supplier,Surabaya-WH8,PROD1088,400,400
3105,Supplier,Surabaya-WH10,PROD1088,672,672
3106,Supplier,Jakarta-WH12,PROD1088,135,135
3107,Jakarta-WH2,Bandung-WH3,PROD1106,600,97
3108,Jakarta-WH2,Jakarta-WH5,PROD1106,338,11
3109,Jakarta-WH2,Jakarta-WH13,PROD1106,338,94
3110,Surabaya-WH4,Surabaya-WH1,PROD1106,696,314
3111,Surabaya-WH4,Surabaya-WH20,PROD1106,360,17
3112,Bandung-WH6,Bandung-WH3,PROD1106,600,121
3113,Jakarta-WH7,Jakarta-WH5,PROD1106,338,122
3114,Bandung-WH9,Bandung-WH3,PROD1106,600,35
3115,Surabaya-WH10,Surabaya-WH1,PROD1106,696,46
3116,Bali-WH11,Bandung-WH3,PROD1106,600,42
3117,Bali-WH11,Bali-WH17,PROD1106,207,68
3118,Bali-WH11,Bali-WH18,PROD1106,576,333
3119,Bali-WH11,Surabaya-WH19,PROD1106,475,56
3120,Jakarta-WH14,Bandung-WH3,PROD1106,600,108
3121,Surabaya-WH15,Surabaya-WH19,PROD1106,475,166
3122,Surabaya-WH15,Surabaya-WH20,PROD1106,360,97
3123,Supplier,Surabaya-WH4,PROD1106,600,600
3124,Supplier,Bandung-WH6,PROD1106,702,702
3125,Supplier,Jakarta-WH7,PROD1106,240,185
3126,Supplier,Bandung-WH9,PROD1106,598,598
3127,Supplier,Surabaya-WH10,PROD1106,312,312
3128,Supplier,Bali-WH11,PROD1106,230,230
3129,Supplier,Jakarta-WH12,PROD1106,200,96
3130,Supplier,Jakarta-WH14,PROD1106,504,504
3131,Supplier,Bandung-WH16,PROD1106,338,146
3132,Surabaya-WH1,Surabaya-WH4,PROD1142,650,240
3133,Surabaya-WH1,Bali-WH18,PROD1142,676,147
3134,Bandung-WH3,Bali-WH18,PROD1142,676,150
3135,Jakarta-WH5,Surabaya-WH15,PROD1142,650,489
3136,Bandung-WH6,Bali-WH11,PROD1142,621,249
3137,Jakarta-WH7,Surabaya-WH4,PROD1142,650,188
3138,Bandung-WH9,Bali-WH11,PROD1142,621,92
3139,Surabaya-WH10,Bali-WH11,PROD1142,621,89
3140,Surabaya-WH10,Bali-WH18,PROD1142,676,40
3141,Jakarta-WH12,Jakarta-WH2,PROD1142,425,120
3142,Jakarta-WH12,Surabaya-WH4,PROD1142,650,148
3143,Jakarta-WH12,Surabaya-WH8,PROD1142,130,101
3144,Jakarta-WH12,Surabaya-WH15,PROD1142,650,79
3145,Jakarta-WH13,Surabaya-WH15,PROD1142,650,18
3146,Jakarta-WH14,Surabaya-WH4,PROD1142,650,14
3147,Bandung-WH16,Bali-WH11,PROD1142,621,152
3148,Bali-WH17,Bali-WH18,PROD1142,676,89
3149,Surabaya-WH19,Surabaya-WH4,PROD1142,650,21
3150,Surabaya-WH20,Bali-WH18,PROD1142,676,33
3151,Supplier,Surabaya-WH1,PROD1142,44,44
3152,Supplier,Bandung-WH3,PROD1142,576,576
3153,Supplier,Jakarta-WH5,PROD1142,50,50
3154,Supplier,Bandung-WH6,PROD1142,125,125
3155,Supplier,Jakarta-WH7,PROD1142,460,460
3156,Supplier,Bandung-WH9,PROD1142,352,352
3157,Supplier,Jakarta-WH12,PROD1142,360,360
3158,Supplier,Jakarta-WH14,PROD1142,225,225
3159,Supplier,Bali-WH17,PROD1142,675,675
3160,Surabaya-WH1,Surabaya-WH4,PROD1039,264,99
3161,Surabaya-WH1,Surabaya-WH8,PROD1039,696,42
3162,Surabaya-WH1,Surabaya-WH19,PROD1039,624,309
3163,Jakarta-WH2,Bandung-WH3,PROD1039,675,64
3164,Jakarta-WH2,Jakarta-WH13,PROD1039,648,229
3165,Jakarta-WH5,Bandung-WH3,PROD1039,675,68
3166,Jakarta-WH5,Bandung-WH9,PROD1039,696,103
3167,Bandung-WH6,Bandung-WH3,PROD1039,675,134
3168,Jakarta-WH7,Bandung-WH9,PROD1039,696,372
3169,Surabaya-WH10,Surabaya-WH8,PROD1039,696,268
3170,Bali-WH11,Bandung-WH9,PROD1039,696,159
3171,Bali-WH11,Bali-WH17,PROD1039,546,253
3172,Bali-WH11,Bali-WH18,PROD1039,500,62
3173,Jakarta-WH12,Bandung-WH3,PROD1039,675,162
3174,Jakarta-WH14,Jakarta-WH13,PROD1039,648,55
3175,Surabaya-WH15,Surabaya-WH19,PROD1039,624,38
3176,Bandung-WH16,Bandung-WH3,PROD1039,675,5
3177,Surabaya-WH20,Bandung-WH3,PROD1039,675,173
3178,Surabaya-WH20,Surabaya-WH8,PROD1039,696,190
3179,Supplier,Surabaya-WH1,PROD1039,600,600
3180,Supplier,Jakarta-WH2,PROD1039,576,576
3181,Supplier,Jakarta-WH5,PROD1039,207,207
3182,Supplier,Bandung-WH6,PROD1039,200,200
3183,Supplier,Jakarta-WH7,PROD1039,325,325
3184,Supplier,Bali-WH11,PROD1039,442,442
3185,Supplier,Bandung-WH16,PROD1039,676,676
3186,Supplier,Bali-WH18,PROD1039,500,225
3187,Bandung-WH3,Bandung-WH6,PROD1065,621,258
3188,Bandung-WH3,Bandung-WH9,PROD1065,432,17
3189,Surabaya-WH4,Surabaya-WH10,PROD1065,650,127
3190,Jakarta-WH5,Jakarta-WH2,PROD1065,624,144
3191,Jakarta-WH5,Bandung-WH9,PROD1065,432,106
3192,Jakarta-WH5,Jakarta-WH13,PROD1065,475,250
3193,Jakarta-WH7,Bandung-WH6,PROD1065,621,134
3194,Bali-WH11,Surabaya-WH8,PROD1065,567,86
3195,Bali-WH11,Bandung-WH9,PROD1065,432,21
3196,Jakarta-WH12,Jakarta-WH13,PROD1065,475,52
3197,Jakarta-WH14,Jakarta-WH13,PROD1065,475,20
3198,Jakarta-WH14,Bandung-WH16,PROD1065,750,15
3199,Surabaya-WH15,Surabaya-WH1,PROD1065,494,85
3200,Surabaya-WH15,Surabaya-WH10,PROD1065,650,338
3201,Bali-WH17,Surabaya-WH1,PROD1065,494,133
3202,Bali-WH18,Surabaya-WH1,PROD1065,494,79
3203,Surabaya-WH19,Surabaya-WH1,PROD1065,494,153
3204,Surabaya-WH20,Surabaya-WH1,PROD1065,494,22
3205,Surabaya-WH20,Surabaya-WH8,PROD1065,567,29
3206,Supplier,Bandung-WH3,PROD1065,216,216
3207,Supplier,Surabaya-WH4,PROD1065,325,325
3208,Supplier,Jakarta-WH5,PROD1065,480,480
3209,Supplier,Jakarta-WH7,PROD1065,598,598
3210,Supplier,Bali-WH11,PROD1065,546,546
3211,Supplier,Jakarta-WH12,PROD1065,24,24
3212,Supplier,Jakarta-WH14,PROD1065,288,288
3213,Supplier,Surabaya-WH15,PROD1065,676,676
3214,Supplier,Bandung-WH16,PROD1065,750,359
3215,Supplier,Bali-WH18,PROD1065,750,750
